id,type_valeur,montant,code_banque_don,code_banque_dest,rib_donneur,rib_beneficiaire,rib_donneur_valide,rib_beneficiaire_valide,date_operation,echeance_depassee,meme_banque,situation_donneur,type_compte,a_ete_rejete,code_rejet
7876,20,3021.704,11,08,11370716126281869586,08586375075176318085,1,1,20260223,0,0,0,1,0,00
7877,10,4002.769,12,20,12946522347372197092,20393782991952205629,1,1,20260223,0,0,0,1,0,00
7878,20,2600.669,04,05,04590483159208081870,05135384338687567755,1,1,20260410,0,0,0,1,0,00
7879,32,159.95,26,04,26158845393932705782,04674209560401511676,1,1,20260408,0,0,0,1,0,00
7880,10,1851.323,26,02,26738488054159060629,02911426561374606755,1,1,20260401,0,0,0,1,0,00
7881,30,6097.374,01,12,01886753234707475891,12463569737579448761,1,1,20260218,0,0,0,1,0,00
7882,30,3751.959,20,08,20828158551800178603,08183630790064061042,1,1,20260424,0,0,0,1,0,00
7883,10,1794.868,07,04,07458023943630263486,04877012624184479020,1,1,20260224,0,0,0,1,0,00
7884,40,3099.62,26,03,26234223874006698848,03895355883304173914,1,1,20260303,0,0,0,1,0,00
7885,10,6211.621,08,10,08755398394606512108,10356985747016682652,1,1,20260506,0,0,0,1,0,00
7886,20,1105.277,01,14,01023384294430653560,14406486151366200061,1,1,20260428,0,0,0,1,0,00
7887,30,2073.394,26,14,26946905078743167192,14327227958805018680,1,1,20260227,0,0,0,1,0,00
7888,10,810.28,26,25,26236814314733637773,25044441427063269963,1,1,20260312,0,0,0,1,0,00
7889,30,624.492,26,20,26651804799475271156,20565859377280524544,1,1,20260220,0,0,0,1,0,00
7890,10,1229.991,26,01,26149479545518727393,01722599554494986168,1,1,20260310,0,0,0,1,0,00
7891,10,3011.445,26,10,26528889760647076578,10095496996664091679,1,1,20260227,0,0,0,2,0,00
7892,20,2249.904,02,04,02774895432926874608,04803641675689551155,1,1,20260226,0,0,0,1,0,00
7893,10,144.967,02,04,02341935060988886286,04026913517063424850,1,1,20260506,0,0,0,1,0,00
7894,10,727.886,01,20,01526935935858713682,20288375074590006943,1,1,20260508,0,0,0,1,0,00
7895,84,4264.961,01,07,01416771267586320873,07593177652687228287,1,1,20260421,0,0,0,1,0,00
7896,10,1935.595,07,14,07845036065625434585,14132252758222271749,1,1,20260326,0,0,0,1,0,00
7897,10,10543.455,26,25,26195699790380246350,25023668010374493833,1,0,20260311,0,0,0,1,1,07
7898,10,938.905,26,12,26249640237590338378,12137633001348029338,1,0,20260304,0,0,0,1,1,07
7899,30,11439.274,01,25,01986710868033787276,25572610108301355566,1,1,20260304,0,0,0,1,0,00
7900,30,684.816,26,03,26146178804196037373,03576893224511776870,1,1,20260306,0,0,0,1,0,00
7901,10,1542.52,26,10,26459482860717729220,10518667558974032495,1,1,20260331,0,0,0,1,0,00
7902,40,3627.754,25,25,25917423717627392827,25951472550826052465,1,1,20260311,0,1,0,1,0,00
7903,10,3849.064,03,02,03613908137651075136,02174617522166184516,1,1,20260319,0,0,0,1,0,00
7904,10,1347.509,02,10,02475434432960191619,10503701097104696381,1,1,20260407,0,0,0,1,0,00
7905,20,97971.635,26,17,26880302364278716855,17589136814719755979,1,1,20260501,0,0,0,1,0,00
7906,10,5044.469,26,03,26676957755747603405,03799703661745591908,1,1,20260319,0,0,0,1,0,00
7907,20,6537.354,04,12,04442955280066747821,12143750905973059752,1,1,20260422,0,0,0,2,0,00
7908,10,61.848,26,04,26600527460112685182,04216056771446634838,1,0,20260324,0,0,0,1,1,07
7909,30,1980.484,26,11,26558973071764177722,11759162698545685880,1,1,20260408,0,0,0,1,0,00
7910,40,1153.629,03,14,03923468291722781417,14705818603098787718,1,1,20260218,0,0,0,1,0,00
7911,10,3715.941,20,03,20835842243238344431,03883489669733450082,1,1,20260325,0,0,0,1,0,00
7912,10,2548.522,26,07,26111126509723317582,07458554658010376274,1,1,20260306,0,0,0,1,0,00
7913,20,7852.996,11,25,11504448731181483696,25998455225414518992,1,1,20260403,0,0,0,1,0,00
7914,10,6185.039,10,08,10921441084733584984,08899297998307420615,1,1,20260217,0,0,0,1,0,00
7915,10,5403.924,02,10,02922952559135087804,10381156187790911433,1,1,20260313,0,0,0,1,0,00
7916,40,4481.132,02,03,02404411881622341532,03613211092244037921,1,1,20260219,0,0,0,1,0,00
7917,20,1111.555,26,03,26765524827764275345,03338241102264779102,1,1,20260415,0,0,0,2,0,00
7918,10,2506.856,14,20,14888985128033758774,20204269058772171218,1,1,20260320,0,0,0,1,0,00
7919,10,617.397,05,01,05649455624773105333,01224249160676794485,1,1,20260403,0,0,3,1,1,04
7920,30,367.828,26,17,26248863013085701895,17605265515720257458,1,1,20260424,0,0,0,1,0,00
7921,30,4068.576,10,11,10512646683954395989,11098716307910767121,1,1,20260227,0,0,0,1,0,00
7922,40,3511.545,01,12,01476560872293086562,12475380104235598091,1,1,20260325,0,0,0,1,0,00
7923,10,8911.941,17,01,17080013619114546778,01589291920703461689,1,1,20260416,0,0,0,1,0,00
7924,20,5005.462,04,07,04892194083002010560,07535009106601429739,1,1,20260225,0,0,0,1,0,00
7925,31,1799.331,14,03,14908820108794762844,03275822189102949952,1,1,20260320,0,0,0,2,0,00
7926,20,650.579,10,05,10131016593641717366,05479301970434552244,1,1,20260421,0,0,0,1,0,00
7927,20,11339.978,05,12,05599598053327603115,12721363504554028472,1,1,20260429,0,0,0,1,0,00
7928,10,797.408,03,17,03328811140919069274,17966905437336826349,1,1,20260312,0,0,0,1,0,00
7929,10,1148.554,01,26,01561715699398052135,26688157240409542043,1,1,20260311,0,0,0,1,0,00
7930,10,293.899,11,03,11380263118371006723,03151932062656047768,0,1,20260410,0,0,0,2,1,07
7931,20,962.609,26,10,26208460672994714629,10960627448450148990,1,1,20260317,0,0,0,1,0,00
7932,10,2671.367,26,04,26889318149175513602,04196781858795337831,1,1,20260407,0,0,0,1,0,00
7933,20,417.479,05,12,05554704892121430697,12577900053832991265,1,1,20260212,1,0,0,1,1,09
7934,20,1184.376,26,01,26344432624486530625,01405462202413204116,0,1,20260312,0,0,0,1,1,07
7935,30,4457.318,26,26,26976102245568699545,26226313604485423429,1,1,20260313,0,1,0,3,0,00
7936,10,809.933,04,25,04025504422499662297,25599604131177331124,0,1,20260220,0,0,0,1,0,00
7937,10,5417.527,07,03,07603547285673932815,03833287965072516484,1,1,20260313,0,0,0,1,0,00
7938,10,320.096,10,26,10187112393216269511,26576308768918945114,1,1,20260508,0,0,0,1,0,00
7939,10,387.921,12,11,12662810944285602771,11671400524877385056,1,1,20260317,0,0,3,1,1,04
7940,10,1046.119,14,08,14449205836502236430,08212769409644818321,1,1,20260430,0,0,2,1,1,02
7941,30,403.068,26,12,26587620575300356687,12854177861937758633,1,1,20260403,0,0,0,1,0,00
7942,30,46206.693,02,20,02670979129032660335,20330305391837442447,1,1,20260416,0,0,0,1,0,00
7943,10,5816.332,26,26,26008914290479931037,26758136386303614859,1,1,20260220,0,1,0,2,0,00
7944,20,8073.143,03,02,03203830471438277927,02059462824862425334,1,1,20260312,0,0,0,1,0,00
7945,40,945.982,26,01,26298361663193991311,01137750327913156284,1,1,20260217,1,0,0,1,1,09
7946,10,545.705,03,04,03320526156463442815,04654289808267137296,1,1,20260327,0,0,0,1,0,00
7947,20,748.918,26,05,26833273050857722932,05703568123736729102,1,1,20260407,0,0,0,2,0,00
7948,30,14245.573,01,17,01071469918098706872,17441715350682524454,1,1,20260410,0,0,0,2,0,00
7949,40,4495.308,26,17,26740940038442795978,17766799817950248066,1,1,20260316,0,0,0,1,0,00
7950,10,19894.362,20,08,20170317269612959111,08995826643591079385,1,1,20260320,0,0,0,2,0,00
7951,10,4003.713,26,05,26842562345313506319,05402374079543104595,1,1,20260428,0,0,0,1,0,00
7952,10,3592.011,26,01,26199454847475652684,01302798721569262825,1,1,20260211,0,0,0,1,1,03
7953,20,2514.581,26,08,26502118579962853087,08890540860853634627,1,1,20260401,1,0,0,2,1,09
7954,32,57180.323,12,25,12559346522771555590,25735941171787244831,1,1,20260225,0,0,0,1,0,00
7955,10,3793.16,26,05,26128317842488318101,05562231623971231536,1,1,20260313,0,0,0,3,0,00
7956,40,1431.14,26,10,26279706343295099857,10606399352224313512,1,0,20260407,0,0,0,1,1,07
7957,84,1539.905,02,04,02161257197312511976,04712336674365770275,1,1,20260302,0,0,0,1,0,00
7958,10,1046.994,01,05,01919713619577804871,05972240453361667894,1,1,20260420,0,0,0,1,0,00
7959,30,987.976,11,05,11094393340767478215,05095425105822837950,1,1,20260213,0,0,0,1,0,00
7960,10,782.119,26,08,26927238822016088254,08124291546973719829,1,1,20260211,0,0,0,1,0,00
7961,10,1305.289,03,04,03988132602067370074,04559373322636861150,1,1,20260410,0,0,0,1,0,00
7962,20,1411.867,10,25,10975261638071095504,25664130983546603386,1,1,20260310,0,0,0,1,0,00
7963,20,13432.464,26,25,26506691376421918613,25601918662036048836,1,0,20260327,0,0,0,2,1,07
7964,10,3535.949,26,03,26299631359271251609,03062350977778560569,1,1,20260501,0,0,0,1,0,00
7965,30,133.689,26,17,26091748849540838319,17485589092538827972,1,1,20260220,0,0,0,1,0,00
7966,32,1862.046,26,05,26241680362791186217,05766340032253632164,1,1,20260323,0,0,0,2,0,00
7967,31,5201.628,04,02,04041056946983821904,02285333214582788153,1,1,20260416,0,0,0,1,0,00
7968,10,1842.501,17,01,17452689003289030852,01833450569344452261,1,1,20260421,0,0,0,1,0,00
7969,20,1143.341,10,08,10010327626697730914,08106606822706347306,1,1,20260507,0,0,0,1,0,00
7970,20,963.497,02,14,02912159801296820519,14408615773925793794,1,1,20260309,1,0,0,1,1,09
7971,10,42550.822,05,14,05707813075738077468,14889042681008215937,1,1,20260210,0,0,0,1,0,00
7972,32,2593.474,01,05,01493457814252531787,05158598667436191256,1,1,20260313,0,0,0,1,0,00
7973,30,3089.13,14,10,14073792077545010801,10792187480096726243,1,1,20260226,0,0,0,1,0,00
7974,20,2951.102,03,07,03499333579480095016,07555981730936060627,1,1,20260424,0,0,0,1,0,00
7975,32,3099.985,02,26,02198767798032707453,26603420983053558584,1,1,20260501,0,0,2,1,1,02
7976,20,547.353,26,14,26120154242277105940,14013322491670547521,1,1,20260417,0,0,0,1,0,00
7977,10,4708.225,26,01,26833105900731316573,01313067961882554451,1,1,20260318,0,0,0,1,0,00
7978,10,12173.438,07,20,07360602332840467450,20073964464343185441,1,1,20260220,0,0,0,1,0,00
7979,30,7484.776,26,08,26327971142060156505,08723223900478261588,1,1,20260401,0,0,0,1,0,00
7980,10,7447.493,07,05,07150141581703779781,05256361849206674697,1,1,20260313,0,0,0,1,0,00
7981,30,6509.962,07,10,07482848034533099772,10734874011439263427,1,1,20260213,0,0,0,1,0,00
7982,40,2530.574,20,03,20251416898419178420,03897176812059445555,1,1,20260410,0,0,0,1,0,00
7983,20,1465.955,26,25,26031429923471844191,25983703172195415363,1,1,20260403,0,0,0,1,0,00
7984,31,1621.673,05,14,05640391195280310465,14161170247056076986,1,1,20260219,0,0,0,1,0,00
7985,30,1008.04,20,26,20523285617171730628,26903817745172872620,1,1,20260303,0,0,0,1,0,00
7986,10,3864.465,26,20,26323313971234114991,20468335303950012243,1,1,20260317,0,0,0,1,0,00
7987,32,324.215,03,10,03676117662049899253,10017163388840077707,1,1,20260318,0,0,2,1,1,02
7988,31,846.281,03,26,03315759265431304679,26680698562979049314,1,1,20260324,0,0,0,1,0,00
7989,10,6287.769,05,14,05095417094451062459,14506796089996994218,1,1,20260313,0,0,0,1,0,00
7990,32,1523.995,26,01,26249253484068636673,01028819015478417839,1,1,20260408,0,0,0,1,0,00
7991,10,1590.927,20,20,20025125607580541009,20810713927145086821,1,1,20260210,0,1,0,1,0,00
7992,10,3218.917,26,04,26865995061415397732,04748837932088127332,0,1,20260420,0,0,0,1,1,07
7993,30,466.431,08,07,08476361677351822752,07676606613632432311,0,1,20260422,0,0,0,1,1,07
7994,10,234.808,26,04,26016872658850333874,04520464818270785413,1,1,20260320,0,0,0,2,0,00
7995,20,5627.399,02,01,02341449622018230035,01553407816859248865,1,1,20260324,0,0,0,1,0,00
7996,10,1055.551,02,20,02760613071017819261,20165749026162285647,1,1,20260506,0,0,0,1,0,00
7997,10,1491.27,14,03,14018568849930220439,03893519667881558470,1,1,20260417,0,0,0,1,0,00
7998,30,849.889,01,01,01116347182405468692,01082778846176381354,1,1,20260327,0,1,0,1,0,00
7999,40,1665.51,08,02,08416118459024271045,02016374830503945946,1,1,20260302,0,0,0,2,0,00
8000,10,1198.37,14,05,14865940330936545152,05003145889965272964,1,1,20260402,0,0,1,1,0,00
8001,10,1633.494,03,17,03580104548740088416,17758152863186759620,1,1,20260501,0,0,0,1,0,00
8002,10,1193.098,14,02,14861853841625226910,02239769388529649284,1,1,20260407,0,0,0,1,0,00
8003,10,4995.565,26,14,26041313567687911588,14541438383686432640,1,1,20260417,0,0,0,1,0,00
8004,40,1369.371,08,05,08482017047618378571,05240035009852539196,1,1,20260313,0,0,0,1,0,00
8005,10,1248.993,26,04,26613077849994616901,04702429021797773412,1,1,20260317,0,0,0,2,0,00
8006,10,569.467,26,08,26831802845669302041,08664896495615100305,1,1,20260414,0,0,0,1,0,00
8007,40,264.593,26,03,26172665223112943541,03033543857625254109,1,1,20260410,0,0,0,2,0,00
8008,20,3271.739,02,20,02404419063856069589,20096588951559884551,1,1,20260311,0,0,0,3,0,00
8009,20,384.74,26,10,26814833652291897793,10183263608734255686,1,1,20260408,0,0,0,1,0,00
8010,10,3773.47,26,07,26125297852278451539,07871780045621338803,1,1,20260324,0,0,0,1,0,00
8011,20,1960.719,26,02,26953407871343897295,02432814474482444888,1,0,20260302,0,0,0,1,1,07
8012,10,176.435,20,03,20412762137249626174,03450791845792757096,1,1,20260417,0,0,0,1,0,00
8013,32,665.003,12,05,12235234770138958946,05741188759163097711,1,1,20260225,0,0,0,1,0,00
8014,32,817.143,26,26,26406000978978720202,26495746133881876601,1,1,20260327,0,1,0,1,0,00
8015,30,638.73,02,14,02084732934416261289,14515659250889619002,1,1,20260210,0,0,0,1,0,00
8016,30,6348.233,10,26,10670616751243038292,26530039156459254501,0,1,20260407,0,0,0,1,1,07
8017,10,16496.623,26,12,26575079338842785586,12567607749889947212,1,1,20260306,0,0,2,1,1,02
8018,84,454.075,08,17,08093259275134763712,17060106220592835852,1,1,20260424,0,0,0,2,0,00
8019,20,1604.929,26,11,26528052516195649536,11851530748697047212,1,1,20260410,0,0,0,1,0,00
8020,10,47238.998,10,11,10072813588982150923,11638777619290803909,1,1,20260211,0,0,1,1,0,00
8021,10,30841.179,02,07,02414426413969028715,07407852499635929059,1,1,20260327,0,0,0,1,0,00
8022,40,400.859,26,14,26166043113406858387,14014346755285499292,1,1,20260218,1,0,0,1,1,09
8023,10,11388.418,26,17,26156265392721778821,17781205496427403588,1,1,20260501,0,0,2,1,1,02
8024,30,588.906,26,08,26267526857943599777,08383092278240937438,1,1,20260506,0,0,0,1,0,00
8025,30,347.801,03,04,03674837330959040208,04860943668352218750,1,1,20260403,0,0,0,1,0,00
8026,10,1272.331,01,26,01306193740970343890,26724225384515745187,1,1,20260320,0,0,0,3,0,00
8027,10,2664.961,17,14,17079798620906602749,14863772816007208830,1,1,20260417,0,0,0,1,0,00
8028,20,2738.342,11,20,11968173325431494290,20747343046702398260,1,1,20260220,0,0,0,1,0,00
8029,30,25902.818,26,20,26875278782781276782,20542139097669786606,1,1,20260326,0,0,0,1,0,00
8030,10,898.308,26,26,26558153463354094341,26750742363894939314,1,1,20260427,0,1,0,1,0,00
8031,10,1117.895,26,20,26414525409595790694,20131010722885006210,1,0,20260305,0,0,0,1,1,07
8032,10,3043.793,01,12,01859136865980306568,12074329065974999505,1,1,20260313,0,0,0,1,0,00
8033,10,2292.347,04,10,04732946312166885954,10649321737516239912,1,1,20260313,0,0,0,1,0,00
8034,10,1294.3,12,26,12177616947694754586,26794459133195776611,1,1,20260213,0,0,0,1,0,00
8035,20,3174.077,26,02,26304147631246233934,02060607820121750150,1,0,20260508,1,0,0,2,1,07
8036,10,2453.594,11,07,11245664878227574826,07559160894465028128,1,1,20260216,0,0,0,1,0,00
8037,10,647.684,10,02,10841657313636584354,02418032067679790479,1,1,20260324,0,0,0,1,0,00
8038,10,739.134,04,05,04175646651081061345,05425154726630943328,1,1,20260303,0,0,0,1,0,00
8039,10,727.696,26,14,26152912855740221631,14575680673823811978,1,1,20260305,0,0,0,1,0,00
8040,10,1598.333,26,10,26846580639553784904,10660828851181722666,1,1,20260210,0,0,0,1,0,00
8041,40,1257.409,01,14,01680106769850456951,14656548400363285190,1,1,20260424,0,0,0,1,0,00
8042,30,5368.384,26,05,26488457671099407345,05892162178513358018,1,1,20260410,0,0,0,2,0,00
8043,10,406.828,26,05,26459333779856123019,05410403311194752309,1,0,20260323,0,0,0,1,0,00
8044,31,2308.866,04,10,04707244548722890122,10867714171329181395,1,1,20260422,0,0,0,1,0,00
8045,10,2131.765,26,03,26293473013484645838,03496398044283658336,1,0,20260428,0,0,0,1,1,07
8046,10,754.605,04,25,04104277946473249004,25649492595272303911,1,1,20260309,0,0,0,1,0,00
8047,20,1848.479,03,25,03397592122552909424,25207072567907728733,1,1,20260424,0,0,0,3,0,00
8048,10,3054.626,26,20,26512044555566425719,20802435696865942635,1,0,20260320,0,0,0,1,1,07
8049,20,182.048,11,14,11959419653626504778,14296543610522415143,1,1,20260217,0,0,0,1,0,00
8050,10,3785.827,03,11,03111576847308320219,11797905029441003565,1,1,20260402,0,0,0,1,0,00
8051,10,172.993,25,17,25416953796924743275,17931581794840352390,1,1,20260417,0,0,0,1,0,00
8052,10,922.455,10,12,10737695902711431223,12313356004076399225,1,1,20260427,0,0,0,1,0,00
8053,10,1687.26,26,17,26798439035050684962,17309872295552346243,1,1,20260303,0,0,0,1,0,00
8054,20,2444.069,26,20,26829956676201140347,20399267465904498221,1,1,20260304,0,0,0,1,0,00
8055,10,397.173,26,02,26462017317143838966,02761872324683952536,1,1,20260424,0,0,0,1,0,00
8056,10,2549.341,26,12,26083052572737404606,12219451709313505106,1,1,20260506,0,0,0,1,0,00
8057,20,516.094,26,05,26101003684973682609,05226506126975572221,0,1,20260508,0,0,0,2,1,07
8058,40,4169.01,02,03,02627352116338455813,03454889092359783101,1,1,20260416,0,0,0,1,0,00
8059,20,268.788,26,08,26066425312884400322,08945633577601811738,1,1,20260504,0,0,0,1,0,00
8060,10,1442.209,26,03,26834945785133221834,03239896525115091615,1,1,20260306,0,0,0,1,0,00
8061,31,539.219,26,17,26356670136283917250,17358610763884816389,1,1,20260213,0,0,0,1,0,00
8062,30,1484.971,08,04,08713173680671212196,04844443545834932486,1,1,20260225,0,0,0,1,0,00
8063,10,250.208,26,05,26165093666909489093,05978873514587643512,1,1,20260212,0,0,0,1,0,00
8064,20,2620.261,10,04,10420598946646271341,04415153450051407595,1,1,20260422,0,0,0,2,0,00
8065,30,8926.322,25,12,25782554535201037271,12013168092282274861,1,1,20260311,0,0,0,1,0,00
8066,30,10089.029,26,10,26237141154848734726,10880811635225629756,1,1,20260304,0,0,0,1,0,00
8067,20,1760.996,01,02,01352187923573111101,02582525280990666083,1,1,20260313,0,0,0,1,0,00
8068,10,275.68,26,02,26872367965359939373,02829097104629427968,1,1,20260417,0,0,0,1,0,00
8069,10,1442.941,12,08,12374484600352609908,08954462419087519809,1,1,20260415,0,0,0,1,0,00
8070,10,405.04,01,14,01351692735912526522,14716431967533021002,1,1,20260423,0,0,0,1,0,00
8071,40,604.083,26,04,26734378671001047269,04265838259721834196,1,1,20260312,0,0,0,1,0,00
8072,20,6021.855,11,17,11165416833122581320,17936531637958683028,1,1,20260401,0,0,0,2,0,00
8073,20,354.969,07,17,07498910996808181919,17061645827162431132,1,1,20260223,0,0,0,2,0,00
8074,10,1518.819,04,10,04542502255442722622,10581951023774722803,1,1,20260422,0,0,0,1,0,00
8075,10,1274.812,26,07,26294978406677312037,07498915330953007756,1,1,20260407,0,0,0,1,0,00
8076,40,722.34,02,14,02032966996858571761,14195032171321866201,1,1,20260310,0,0,0,1,0,00
8077,20,1777.339,26,03,26090974522831575506,03055427105357497654,1,1,20260212,1,0,0,1,0,00
8078,84,5682.335,11,12,11804581818994134057,12580886691466079084,1,1,20260311,0,0,0,2,0,00
8079,10,1733.793,26,11,26147749670605273697,11119714500783942690,1,1,20260424,0,0,0,2,0,00
8080,10,188.818,26,10,26398425261062190090,10690201922192398815,1,1,20260504,0,0,0,1,0,00
8081,10,1169.766,26,11,26924932782120440047,11341962153698417674,1,1,20260227,0,0,0,3,0,00
8082,20,3434.407,26,05,26526677082687362895,05082222338657736869,1,1,20260319,0,0,0,1,0,00
8083,30,1249.797,08,10,08969360946268820753,10493184551962340893,1,1,20260227,0,0,0,1,0,00
8084,10,2216.231,26,02,26338478199242598183,02522850532922356450,1,1,20260403,0,0,0,1,0,00
8085,20,2309.632,14,26,14239385832164166311,26502942024895027078,1,1,20260303,0,0,0,1,0,00
8086,10,3989.349,26,20,26611367241501055347,20221587042288685272,1,1,20260226,0,0,0,1,0,00
8087,30,2131.142,08,25,08713841816939919268,25534906008616257831,1,1,20260331,0,0,0,1,0,00
8088,10,1181.408,25,11,25762621314955821354,11546176436511120263,1,1,20260313,0,0,3,2,1,04
8089,10,2152.326,26,03,26390358328224312084,03034948485703165980,1,1,20260423,0,0,0,1,0,00
8090,30,2811.196,07,14,07595514879244828630,14462820160972297354,1,1,20260313,0,0,0,1,0,00
8091,30,1624.411,26,20,26287390169917265730,20985083424024610965,1,1,20260417,0,0,0,2,0,00
8092,20,2298.269,26,14,26397579501924792344,14496202014658067014,0,1,20260327,0,0,0,1,1,07
8093,20,283.481,26,14,26690149216101294532,14053413601353716419,1,1,20260501,0,0,0,1,0,00
